Code,Name,Type,Alcohol,Px,Px Unit,Bulk Px,Bulk Unit,URL
SA17091,"Fairview 'Primo' Pinotage, Paarl 2017",Red Wine,13.5%,£25.50,Bottle,£153,Case of 6,/shop/ProductDetail.aspx?pd=SA17091
IT29201,"Barbaresco, Castello di Verduno 2017",Red Wine,14%,£33,Bottle,£396,Case of 12,/shop/ProductDetail.aspx?pd=IT29201
FC39581,"Cahors, Clos La Coutale 2018",Red Wine,13.5%,£8.95,Bottle,£107,Case of 12,/shop/ProductDetail.aspx?pd=FC39581
FC39571,"Corbières, Les Gourgoules, Château des Caraguilhes 2018",Red Wine,14%,£12.50,Bottle,£150,Case of 12,/shop/ProductDetail.aspx?pd=FC39571
CS10681,"Château Fonplégade, Saint-Emilion 2015",Red Wine,14.5%,£40,Bottle,£240,Case of 6,/shop/ProductDetail.aspx?pd=CS10681
BJ8561,"Fleurie Les Garants, Jean-Paul Brun 2018",Red Wine,12.5%,£21,Bottle,£252,Case of 12,/shop/ProductDetail.aspx?pd=BJ8561
BG401,"Young & Wild Broadleaf Melnik, Villa Melnik 2019",Red Wine,13%,£8.95,Bottle,£107,Case of 12,/shop/ProductDetail.aspx?pd=BG401
AU23401,"Wineglass Bay Louis Tasmanian Pinot Noir 2018",Red Wine,14%,£18,Bottle,£216,Case of 12,/shop/ProductDetail.aspx?pd=AU23401
FC39101,"Faugères ‘Lou Cazalet', Domaine Saint-Antonin 2018",Red Wine,14.5%,£11.50,Bottle,£69,Case of 6,/shop/ProductDetail.aspx?pd=FC39101
US9501,"County Line Sonoma Coast Pinot Noir 2018",Red Wine,13%,£26,Bottle,£312,Case of 12,/shop/ProductDetail.aspx?pd=US9501
JU1601,"Vin de Savoie, Persan, Cuvée Les 2 Jean, Jean-François Quénard 2019",Red Wine,13%,£18.50,Bottle,£111,Case of 6,/shop/ProductDetail.aspx?pd=JU1601
CB6101,"Château Le Clos du Notaire, Côtes de Bourg 2017",Red Wine,14%,£10.95,Bottle,£131,Case of 12,/shop/ProductDetail.aspx?pd=CB6101
SP14411,"Navajas Crianza, Rioja 2015",Red Wine,13.5%,£9.50,Bottle,£114,Case of 12,/shop/ProductDetail.aspx?pd=SP14411
LO15861,"Touraine Les Guinetières, Domaine de la Renaudie 2018",Red Wine,12.5%,£8.95,Bottle,£107,Case of 12,/shop/ProductDetail.aspx?pd=LO15861
CM23161,"Château Coufran, Haut-Médoc 2001",Red Wine,12.5%,£19,Bottle,£228,Case of 12,/shop/ProductDetail.aspx?pd=CM23161
SA17111,"Painted Wolf 'Guillermo' Pinotage, Swartland 2018",Red Wine,13.5%,£14.50,Bottle,£87,Case of 6,/shop/ProductDetail.aspx?pd=SA17111
RH54761,"Château Sainte Estève, Rondoletto, IGP Méditerranée 2018",Red Wine,12.5%,£10.50,Bottle,£63,Case of 6,/shop/ProductDetail.aspx?pd=RH54761
CM20541,"Château Tronquoy-Lalande, Saint-Estèphe 2014",Red Wine,14.5%,£32,Bottle,£384,Case of 12,/shop/ProductDetail.aspx?pd=CM20541
CM20231A,"Reserve de la Comtesse, Pauillac 2016",Red Wine,13%,£42,Bottle,£504,Case of 12,/shop/ProductDetail.aspx?pd=CM20231A
US9161,"Tablas Creek Patelin de Tablas Rouge Paso Robles 2017",Red Wine,13%,£20,Bottle,£240,Case of 12,/shop/ProductDetail.aspx?pd=US9161
SA16711,"Hamilton Russell Pinot Noir, Walker Bay 2019",Red Wine,13.5%,£35,Bottle,£210,Case of 6,/shop/ProductDetail.aspx?pd=SA16711
RH50851,"Crozes-Hermitage La Matinière, Ferraton 2016",Red Wine,13%,£14.95,Bottle,£89.50,Case of 6,/shop/ProductDetail.aspx?pd=RH50851
CM13751,"Hortevie, Saint-Julien 2009",Red Wine,13.5%,£30,Bottle,£360,Case of 12,/shop/ProductDetail.aspx?pd=CM13751
RH50461,"Cornas Les Chailles, Domaine Voge 2016",Red Wine,14%,£34,Bottle,£204,Case of 6,/shop/ProductDetail.aspx?pd=RH50461
LO14641,"Anjou 'La Seigneurie', Bois-Brinçon 2015",Red Wine,13%,£14.50,Bottle,£87,Case of 6,/shop/ProductDetail.aspx?pd=LO14641
CE11201,"Koyle Cerro Basalto Alto Colchagua 2018",Red Wine,14.5%,£17.50,Bottle,£105,Case of 6,/shop/ProductDetail.aspx?pd=CE11201
CE10131,"Concha y Toro Corte Ignacio Chimbarongo Syrah 2017",Red Wine,14.5%,£9.50,Bottle,£114,Case of 12,/shop/ProductDetail.aspx?pd=CE10131
BU57851,"Domaine de Montille, Pommard Premier Cru Pézerolles 2013",Red Wine,12.5%,£69,Bottle,£414,Case of 6,/shop/ProductDetail.aspx?pd=BU57851
US8751,"Parker Station Santa Barbara Pinot Noir 2018",Red Wine,13.9%,£14.95,Bottle,£179,Case of 12,/shop/ProductDetail.aspx?pd=US8751
SP14801,"Sabina Tempranillo, Navarra 2018",Red Wine,14%,£6.50,Bottle,£39,Case of 6,/shop/ProductDetail.aspx?pd=SP14801
SA16681,"Beaumont Family Pinotage, Bot River 2017",Red Wine,13.5%,£18,Bottle,£108,Case of 6,/shop/ProductDetail.aspx?pd=SA16681
RH48141,"Saint-Joseph Silice, Domaine Coursodon 2016",Red Wine,14%,£22,Bottle,£264,Case of 12,/shop/ProductDetail.aspx?pd=RH48141
IT30451,"Langhe Freisa Kyè, GD Vajra 2016",Red Wine,14.5%,£32,Bottle,£192,Case of 6,/shop/ProductDetail.aspx?pd=IT30451
FC39941,"Madiran, Château Bouscassé 2016",Red Wine,14%,£19,Bottle,£114,Case of 6,/shop/ProductDetail.aspx?pd=FC39941
FC35331,"Syrah, Domaine Richeaume 2015",Red Wine,14%,£27,Bottle,£324,Case of 12,/shop/ProductDetail.aspx?pd=FC35331
CE11221,"Koyle Costa Rapel Coastal Pinot Noir 2017",Red Wine,14%,£12.50,Bottle,£150,Case of 12,/shop/ProductDetail.aspx?pd=CE11221
CE10071,"Undurraga Founder's Reserve Cabernet Sauvignon 2016",Red Wine,14%,£21.50,Bottle,£129,Case of 6,/shop/ProductDetail.aspx?pd=CE10071
SP15911,"Tobelos Crianza, Rioja 2016",Red Wine,13.5%,£12.50,Bottle,£150,Case of 12,/shop/ProductDetail.aspx?pd=SP15911
RH57541,"Cairanne, Pierre Amadieu 2018",Red Wine,14.5%,£11.95,Bottle,£71.50,Case of 6,/shop/ProductDetail.aspx?pd=RH57541
CM19371,"Château Lanessan, Haut Médoc 2015",Red Wine,13.5%,£17,Bottle,£102,Case of 6,/shop/ProductDetail.aspx?pd=CM19371
BU71891,"Domaine Henri Prudhon Saint-Aubin Premier Cru Sentier du Clou Rouge 2017",Red Wine,13%,£24,Bottle,£144,Case of 6,/shop/ProductDetail.aspx?pd=BU71891
BJ8531,"Stéphane Aviron, Beaujolais Quincié 2019",Red Wine,13%,£8.95,Bottle,£107,Case of 12,/shop/ProductDetail.aspx?pd=BJ8531
US9531,"The Eyrie Vineyards Willamette Valley Pinot Noir 2017",Red Wine,13%,£36,Bottle,£432,Case of 12,/shop/ProductDetail.aspx?pd=US9531
IT28111,"Chianti Rufina Vendemmia Selvapiana 2017",Red Wine,14%,£13.95,Bottle,£167,Case of 12,/shop/ProductDetail.aspx?pd=IT28111
BU76371,"Domaine Lécheneaut, Nuits-Saint-Georges 2018",Red Wine,13.5%,£38,Bottle,£228,Case of 6,/shop/ProductDetail.aspx?pd=BU76371
LE1181,"Domaine des Tourelles Vieilles Vignes Cinsault, Lebanon 2018",Red Wine,14%,£18.50,Bottle,£111,Case of 6,/shop/ProductDetail.aspx?pd=LE1181
BU76331,"Domaine Lécheneaut, Gevrey-Chambertin 2018",Red Wine,13.5%,£43,Bottle,£258,Case of 6,/shop/ProductDetail.aspx?pd=BU76331
LO15891,"Saumur-Champigny Tradition Clos des Cordeliers, Domaine Ratron 2018",Red Wine,13%,£12.50,Bottle,£150,Case of 12,/shop/ProductDetail.aspx?pd=LO15891
IT27991,"Rosso di Montalcino, Conti Costanti 2017",Red Wine,14%,£27,Bottle,£162,Case of 6,/shop/ProductDetail.aspx?pd=IT27991
CM18261A,"Château Cantemerle, Haut-Medoc 2014",Red Wine,13%,£29,Bottle,£348,Case of 12,/shop/ProductDetail.aspx?pd=CM18261A
CS8621A,"Château La Serre, Saint-Emilion 2011",Red Wine,13.5%,£49,Bottle,£588,Case of 12,/shop/ProductDetail.aspx?pd=CS8621A
CS10031A,"Château Grand Corbin Despagne, Saint-Emilion 2015",Red Wine,14%,£34,Bottle,£408,Case of 12,/shop/ProductDetail.aspx?pd=CS10031A
BU57841,"Domaine de Montille, Volnay Premier Cru Champans 2013",Red Wine,12.5%,£69,Bottle,£414,Case of 6,/shop/ProductDetail.aspx?pd=BU57841
RH53571,"Côte-Rôtie Brune et Blonde, Guigal 2015",Red Wine,13.5%,£45,Bottle,£270,Case of 6,/shop/ProductDetail.aspx?pd=RH53571
LO16381,"Saint Pourçain Les Grandes Brières, Domaine des Bérioles 2018",Red Wine,14.5%,£12.95,Bottle,£155,Case of 12,/shop/ProductDetail.aspx?pd=LO16381
IT30301,"Pinot Nero Riserva Mazon, Hofstätter 2017",Red Wine,13.5%,£27,Bottle,£162,Case of 6,/shop/ProductDetail.aspx?pd=IT30301
CM23351,"Château Cos Labory, Saint-Estèphe 2014",Red Wine,13.5%,£32,Bottle,£192,Case of 6,/shop/ProductDetail.aspx?pd=CM23351
CM15081,"Château Lafon-Rochet, Saint-Estèphe 2010",Red Wine,14%,£48,Bottle,£288,Case of 6,/shop/ProductDetail.aspx?pd=CM15081
AR4391,"Zaha Toko Vineyard Paraje Altamira Malbec 2018",Red Wine,14%,£25,Bottle,£150,Case of 6,/shop/ProductDetail.aspx?pd=AR4391
AL15111,"Pinot Noir Côte de Rouffach, Muré 2017",Red Wine,13.5%,£23,Bottle,£276,Case of 12,/shop/ProductDetail.aspx?pd=AL15111
RH57504,"Magnum of Côtes-du-Rhône Rouge, Guigal 2017",Red Wine,14.5%,£24,Magnum,£144,Case of 6,/shop/ProductDetail.aspx?pd=RH57504
RH39531,"Châteauneuf-du-Pape Piedlong, Brunier 2013",Red Wine,14.5%,£35,Bottle,£210,Case of 6,/shop/ProductDetail.aspx?pd=RH39531
NZ12521,"Kelly Washington Central Otago Pinot Noir 2018",Red Wine,14%,£28,Bottle,£168,Case of 6,/shop/ProductDetail.aspx?pd=NZ12521
BU69911,"Domaine Sylvain Pataille, Marsannay Clos du Roy 2017",Red Wine,13%,£32,Bottle,£192,Case of 6,/shop/ProductDetail.aspx?pd=BU69911
AU16731,"Grosset Gaia Clare Valley 2011",Red Wine,13.7%,£36,Bottle,£432,Case of 12,/shop/ProductDetail.aspx?pd=AU16731
FC37521,"Maury Solera ‘1928' cask number 837 50cl",Red Wine,17%,£17,Bottle,£204,Case of 12,/shop/ProductDetail.aspx?pd=FC37521
FC36341,"Collioure, Adéoat Rouge, Domaine Augustin 2016",Red Wine,14.5%,£25,Bottle,£150,Case of 6,/shop/ProductDetail.aspx?pd=FC36341
CM23401,"Château Ormes de Pez, Saint Estèphe 2015",Red Wine,13.5%,£32,Bottle,£192,Case of 6,/shop/ProductDetail.aspx?pd=CM23401
CM16481,"Château Desmirail, Margaux 2010",Red Wine,13.5%,£32,Bottle,£384,Case of 12,/shop/ProductDetail.aspx?pd=CM16481
CE11241,"Marqués de Casa Concha Etiqueta Negra DO Puente Alto Cabernet Sauvignon 2018",Red Wine,14.5%,£17.50,Bottle,£105,Case of 6,/shop/ProductDetail.aspx?pd=CE11241
AR3931,"Susana Balbo Chacayes Single-Vineyard Mendoza Malbec 2017",Red Wine,14%,£12.50,Bottle,£150,Case of 12,/shop/ProductDetail.aspx?pd=AR3931
AA3301,"Pittnauer Pitti Red, Burgenland 2019",Red Wine,12.5%,£9.95,Bottle,£59.50,Case of 6,/shop/ProductDetail.aspx?pd=AA3301
GE13411,"Assmannshäuser Spätburgunder, Künstler 2017",Red Wine,14%,£22,Bottle,£264,Case of 12,/shop/ProductDetail.aspx?pd=GE13411
CM19181,"Château Camensac, Haut-Médoc 2015",Red Wine,13.5%,£33,Bottle,£198,Case of 6,/shop/ProductDetail.aspx?pd=CM19181
CM18421A,"Château Lafon-Rochet, Saint-Estephe 2014",Red Wine,13.5%,£40,Bottle,£480,Case of 12,/shop/ProductDetail.aspx?pd=CM18421A
CE9251,"Koyle Auma Alto Colchagua 2011",Red Wine,14.5%,£37,Bottle,£222,Case of 6,/shop/ProductDetail.aspx?pd=CE9251
BU76381,"Domaine Lécheneaut, Marsannay Les Sampagny 2018",Red Wine,14%,£30,Bottle,£180,Case of 6,/shop/ProductDetail.aspx?pd=BU76381
BU52261,"Domaine de Montille, Volnay Premier Cru Champans 2011",Red Wine,12.5%,£64,Bottle,£384,Case of 6,/shop/ProductDetail.aspx?pd=BU52261
RH47471,"Gigondas l'Argnée, Perrin 2016",Red Wine,15%,£34,Bottle,£204,Case of 6,/shop/ProductDetail.aspx?pd=RH47471
RH46461,"Crozes-Hermitage, Domaine Rousset 2015",Red Wine,13%,£14.95,Bottle,£179,Case of 12,/shop/ProductDetail.aspx?pd=RH46461
RH45891,"Châteauneuf-du-Pape Mourre des Perdrix, Domaine de Charbonnière 2015",Red Wine,15.5%,£35,Bottle,£210,Case of 6,/shop/ProductDetail.aspx?pd=RH45891
NZ12601,"Te Mata Estate Vineyards Hawke's Bay Gamay Noir 2020",Red Wine,13%,£13.50,Bottle,£81,Case of 6,/shop/ProductDetail.aspx?pd=NZ12601
CS9941,"Château Berliquet, Saint-Emilion 2015",Red Wine,14.5%,£35,Bottle,£210,Case of 6,/shop/ProductDetail.aspx?pd=CS9941
BU70931,"Louis Jadot, Beaune Premier Cru Grèves (Héritiers) 2017",Red Wine,13.5%,£39,Bottle,£234,Case of 6,/shop/ProductDetail.aspx?pd=BU70931
BU55091,"Domaine Maume, Gevrey-Chambertin en Pallud 2012",Red Wine,13.5%,£42,Bottle,£252,Case of 6,/shop/ProductDetail.aspx?pd=BU55091
SA16591,"Van Loggerenberg ‘Breton’, Stellenbosch 2019",Red Wine,13.5%,£30,Bottle,£180,Case of 6,/shop/ProductDetail.aspx?pd=SA16591
RH52531,"Vacqueyras Domaine de Genets, Delas 2017",Red Wine,14%,£16.50,Bottle,£99,Case of 6,/shop/ProductDetail.aspx?pd=RH52531
RH10851,"Hermitage, Le Gréal, Sorrel 2001",Red Wine,14%,£105,Bottle,£630,Case of 6,/shop/ProductDetail.aspx?pd=RH10851
IT30401,"Vigna del Sorbo Chianti Classico Gran Selezione 2017",Red Wine,15%,£45,Bottle,£270,Case of 6,/shop/ProductDetail.aspx?pd=IT30401
FC38201,"Corbières Le 3 de Castelmaure 2016",Red Wine,14.5%,£23,Bottle,£138,Case of 6,/shop/ProductDetail.aspx?pd=FC38201
CM20351,"Château Branaire-Ducru, Saint-Julien 2016",Red Wine,13.5%,£52,Bottle,£312,Case of 6,/shop/ProductDetail.aspx?pd=CM20351
CE10671,"Concha y Toro Terrunyo Maipo Cabernet Sauvignon 2017",Red Wine,14%,£22,Bottle,£132,Case of 6,/shop/ProductDetail.aspx?pd=CE10671
BJ8791,"Domaine Montangeron, Fleurie 2019",Red Wine,14%,£11.50,Bottle,£138,Case of 12,/shop/ProductDetail.aspx?pd=BJ8791
AU22421,"d'Arenberg The Dead Arm McLaren Vale Shiraz 2016",Red Wine,15%,£38,Bottle,£228,Case of 6,/shop/ProductDetail.aspx?pd=AU22421
RH41631,"Domaine de Trévallon, Vin de Pays des Bouches du Rhône 2005",Red Wine,13%,£75,Bottle,£900,Case of 12,/shop/ProductDetail.aspx?pd=RH41631
PW8101,"The Society's Portuguese Red, Península de Setúbal 2019",Red Wine,13.5%,£6.50,Bottle,£78,Case of 12,/shop/ProductDetail.aspx?pd=PW8101
IT30251,"Chianti, Poggiotondo 2018",Red Wine,13%,£11.50,Bottle,£69,Case of 6,/shop/ProductDetail.aspx?pd=IT30251
CB5291,"Château de Pitray Cuvée Cabernet Franc, Castillon Côtes de Bordeaux 2016",Red Wine,14%,£12.50,Bottle,£150,Case of 12,/shop/ProductDetail.aspx?pd=CB5291
BU76391,"Domaine Lécheneaut, Chorey-Lès-Beaune 2018",Red Wine,14%,£30,Bottle,£180,Case of 6,/shop/ProductDetail.aspx?pd=BU76391
AU22434A,"Magnum of D'Arenberg The Footbolt McLaren Vale Shiraz 2017",Red Wine,14.5%,£27,Magnum,£81,Case of 3,/shop/ProductDetail.aspx?pd=AU22434A
SP15961,"Pujanza Valdepoleo, Rioja 2016",Red Wine,14.5%,£20,Bottle,£120,Case of 6,/shop/ProductDetail.aspx?pd=SP15961
RH57131,"Chatus, Monnaie d'Or, IGP Ardèche, Vignerons Ardéchois 2018",Red Wine,13.5%,£18.50,Bottle,£111,Case of 6,/shop/ProductDetail.aspx?pd=RH57131
NZ12501,"Greywacke Marlborough Pinot Noir 2018",Red Wine,13.5%,£28,Bottle,£336,Case of 12,/shop/ProductDetail.aspx?pd=NZ12501
FC39801,"Mas Laval, Les Pampres, Hérault 2018",Red Wine,14%,£12.50,Bottle,£75,Case of 6,/shop/ProductDetail.aspx?pd=FC39801
FC37961,"Irouleguy 'Harri Gorri', Brana 2015",Red Wine,13%,£19,Bottle,£114,Case of 6,/shop/ProductDetail.aspx?pd=FC37961
CE11621,"Lascar Classic Cabernet Sauvignon 2020",Red Wine,13%,£6.50,Bottle,£78,Case of 12,/shop/ProductDetail.aspx?pd=CE11621
BU71511,"Jean-Marc Vincent Santenay Premier Cru Beaurepaire Rouge 2017",Red Wine,13.5%,£36,Bottle,£432,Case of 12,/shop/ProductDetail.aspx?pd=BU71511
BU70621,"Château de Marsannay, Marsannay Favières 2017",Red Wine,14%,£33,Bottle,£198,Case of 6,/shop/ProductDetail.aspx?pd=BU70621
AU23521,"Three Bunches Australian Shiraz 2019",Red Wine,14.5%,£6.95,Bottle,£83,Case of 12,/shop/ProductDetail.aspx?pd=AU23521
SA15711,"Raats Family Cabernet Franc, Stellenbosch 2017",Red Wine,14.5%,£22,Bottle,£132,Case of 6,/shop/ProductDetail.aspx?pd=SA15711
RH51231,"Côte-Rôtie, Cave Merlin 2016",Red Wine,13%,£39,Bottle,£234,Case of 6,/shop/ProductDetail.aspx?pd=RH51231
IT32151,"Primitivo di Manduria Archidamo 2019",Red Wine,,£11.95,Bottle,£143,Case of 12,/shop/ProductDetail.aspx?pd=IT32151
FC38691,"Maydie Tannat 2016 50cl",Red Wine,17%,£14.50,Bottle,£87,Case of 6,/shop/ProductDetail.aspx?pd=FC38691
CE10971,"Undurraga Candelabro Itata Cinsault 2019",Red Wine,13.5%,£7.50,Bottle,£90,Case of 12,/shop/ProductDetail.aspx?pd=CE10971
BU45641,"Comte Armand Domaine des Epeneaux, Pommard Premier Cru Clos des Epeneaux 2008",Red Wine,13.5%,£88,Bottle,£528,Case of 6,/shop/ProductDetail.aspx?pd=BU45641
AU23471,"Wakefield Promised Land Shiraz 2019",Red Wine,14%,£8.50,Bottle,£51,Case of 6,/shop/ProductDetail.aspx?pd=AU23471
SP12051,"Contino Viña del Olivo, Rioja 2014",Red Wine,13.5%,£49.50,Bottle,£297,Case of 6,/shop/ProductDetail.aspx?pd=SP12051
RH51961,"Cornas Patou, Domaine Dumien Serette 2017",Red Wine,13%,£28,Bottle,£168,Case of 6,/shop/ProductDetail.aspx?pd=RH51961
LO13771,"Chinon 'Le Logis de la Bouchardière Les Clos', Domaine Serge et Bruno Sourdais 2015",Red Wine,13%,£12.50,Bottle,£75,Case of 6,/shop/ProductDetail.aspx?pd=LO13771
IT31981,"Salice Salentino Riserva, Vallone 2018",Red Wine,13.5%,£8.95,Bottle,£53.50,Case of 6,/shop/ProductDetail.aspx?pd=IT31981
IT30581,"Barbera d'Alba Superiore Conca del Grillo, Silvano Bolmida 2018",Red Wine,14.5%,£13.95,Bottle,£83.50,Case of 6,/shop/ProductDetail.aspx?pd=IT30581
IT25931,"Casalferro, Castello di Brolio 2015",Red Wine,14.5%,£42,Bottle,£252,Case of 6,/shop/ProductDetail.aspx?pd=IT25931
FC38011,"Cahors Petit Clos, Clos Triguedina 2016",Red Wine,13.5%,£11.95,Bottle,£143,Case of 12,/shop/ProductDetail.aspx?pd=FC38011
CE10281,"De Martino La Aguada Single Vineyard Maule Carignan 2016",Red Wine,13.5%,£19,Bottle,£114,Case of 6,/shop/ProductDetail.aspx?pd=CE10281
BU55431,"Louis Jadot, Chambolle-Musigny Premier Cru Les Feusselottes 2012 (Domaine)",Red Wine,13.5%,£70,Bottle,£420,Case of 6,/shop/ProductDetail.aspx?pd=BU55431
RH46351,"Châteauneuf-du-Pape Collection Charles Giraud, Domaine de Saint-Préfert 2015",Red Wine,15%,£75,Bottle,£450,Case of 6,/shop/ProductDetail.aspx?pd=RH46351
RH41421,"Châteauneuf-du-Pape, Domaine du Vieux Télégraphe 2014",Red Wine,14.5%,£42,Bottle,£252,Case of 6,/shop/ProductDetail.aspx?pd=RH41421
PW7991,"Crasto, Douro 2018",Red Wine,14.5%,£10.95,Bottle,£65.50,Case of 6,/shop/ProductDetail.aspx?pd=PW7991
CM9971,"Château Duhart Milon Rothschild, Pauillac 2005",Red Wine,13%,£82,Bottle,£984,Case of 12,/shop/ProductDetail.aspx?pd=CM9971
CM15234,"Magnum of Château Haut-Bages Libéral, Pauillac 2010",Red Wine,13.5%,£90,Bottle,£540,Case of 6,/shop/ProductDetail.aspx?pd=CM15234
CM12801,"Château Ducru-Beaucaillou, Saint-Julien 2007",Red Wine,13%,£115,Bottle,£690,Case of 6,/shop/ProductDetail.aspx?pd=CM12801
CE9931,"Koyle Cerro Basalto Cuartel G2 Carmenère 2016",Red Wine,14%,£16,Bottle,£96,Case of 6,/shop/ProductDetail.aspx?pd=CE9931
CE11091,"Koyle Cerro Basalto Garnatxa 2018",Red Wine,14.5%,£14.95,Bottle,£179,Case of 12,/shop/ProductDetail.aspx?pd=CE11091
BU61851,"Domaine Jean-Marc Vincent, Santenay Rouge Gravité 2013",Red Wine,13%,£40,Bottle,£480,Case of 12,/shop/ProductDetail.aspx?pd=BU61851
US9441,"Bergstrom Cumberland Willamette Valley Pinot Noir 2017",Red Wine,13.5%,£38,Bottle,£456,Case of 12,/shop/ProductDetail.aspx?pd=US9441
SA17321,"Painted Wolf ‘Peloton' Cape Blend, Western Cape 2019",Red Wine,13%,£9.95,Bottle,£59.50,Case of 6,/shop/ProductDetail.aspx?pd=SA17321
RH57521,"Brézème Rouge, Domaine de Bréseyme 2017",Red Wine,12.5%,£22,Bottle,£132,Case of 6,/shop/ProductDetail.aspx?pd=RH57521
IT31181,"Susumaniello Salento Rosso, Vallone 2018",Red Wine,13.5%,£8.25,Bottle,£49.50,Case of 6,/shop/ProductDetail.aspx?pd=IT31181
BU68881,"Domaine Bruno Clair, Marsannay Les Grasses Têtes 2016",Red Wine,13%,£38,Bottle,£228,Case of 6,/shop/ProductDetail.aspx?pd=BU68881
AU23461,"Wakefield Promised Land Shiraz-Cabernet 2019",Red Wine,14%,£8.50,Bottle,£51,Case of 6,/shop/ProductDetail.aspx?pd=AU23461
AU23101,"Wirra Wirra Scrubby Rise Shiraz 2018",Red Wine,14.5%,£9.50,Bottle,£57,Case of 6,/shop/ProductDetail.aspx?pd=AU23101
US8441,"Smith-Madrone Napa Cabernet Sauvignon 2014",Red Wine,13.9%,£48,Bottle,£576,Case of 12,/shop/ProductDetail.aspx?pd=US8441
RH57091,"Côtes-du-Rhône, Les Arbousiers, Domaine la Rémejeanne 2016",Red Wine,14%,£14.50,Bottle,£174,Case of 12,/shop/ProductDetail.aspx?pd=RH57091
RH51681,"Crozes-Hermitage Albéric Bouvet, Domaine Gilles Robin 2017",Red Wine,14%,£19,Bottle,£114,Case of 6,/shop/ProductDetail.aspx?pd=RH51681
FC39831,"Appia, Domaine de la Tasque 2018",Red Wine,14.5%,£10.95,Bottle,£65.50,Case of 6,/shop/ProductDetail.aspx?pd=FC39831
FC38051,"Carignan, Mont Baudile, Domaine Aupilhac 2017",Red Wine,13.5%,£21,Bottle,£252,Case of 12,/shop/ProductDetail.aspx?pd=FC38051
BU52861,"Domaine François Lamarche, Clos de Vougeot Grand Cru 2011",Red Wine,13%,£95,Bottle,£570,Case of 6,/shop/ProductDetail.aspx?pd=BU52861
AR3321,"Teho Blend Mendoza 2012",Red Wine,14%,£39,Bottle,£234,Case of 6,/shop/ProductDetail.aspx?pd=AR3321
AL15101,"Pinot Noir V, Muré 2017",Red Wine,13%,£33,Bottle,£396,Case of 12,/shop/ProductDetail.aspx?pd=AL15101
US9451,"Seven Springs Eola-Amity Hills Pinot Noir 2018",Red Wine,13.5%,£39,Bottle,£468,Case of 12,/shop/ProductDetail.aspx?pd=US9451
SP16171,"The Society's Exhibition Rioja Reserva 2014",Red Wine,14%,£16.50,Bottle,£198,Case of 12,/shop/ProductDetail.aspx?pd=SP16171
SP13481,"El Sacramento, Rioja 2014",Red Wine,14%,£39,Bottle,£234,Case of 6,/shop/ProductDetail.aspx?pd=SP13481
RH51931,"Cornas, Domaine Alain Verset 2017",Red Wine,13.5%,£27,Bottle,£162,Case of 6,/shop/ProductDetail.aspx?pd=RH51931
RH51671,"Crozes-Hermitage, Maison les Alexandrins Nicolas Perrin 2017",Red Wine,13%,£16,Bottle,£96,Case of 6,/shop/ProductDetail.aspx?pd=RH51671
IT30501,"Fontalloro Felsina, IGT Toscana 2017",Red Wine,13.5%,£46,Bottle,£276,Case of 6,/shop/ProductDetail.aspx?pd=IT30501
IT30261,"Chianti Rufina, Selvapiana 2018",Red Wine,13.5%,£13.50,Bottle,£162,Case of 12,/shop/ProductDetail.aspx?pd=IT30261
CM23531,"Château Fonbadet, Pauillac 1995",Red Wine,13%,£57,Bottle,£342,Case of 6,/shop/ProductDetail.aspx?pd=CM23531
CM15461,"Alter Ego de Palmer, Margaux 2010",Red Wine,14.5%,£89,Bottle,£534,Case of 6,/shop/ProductDetail.aspx?pd=CM15461
BU58191,"Domaine Maume, Gevrey-Chambertin Premier Cru Champeaux 2013",Red Wine,13%,£65,Bottle,£390,Case of 6,/shop/ProductDetail.aspx?pd=BU58191
US9871,"Pedroncelli Sonoma County Cabernet Sauvignon 2018",Red Wine,14.2%,£13.50,Bottle,£162,Case of 12,/shop/ProductDetail.aspx?pd=US9871
UR461,"Pisano-Arretxea Grand Reserve Progreso 2011",Red Wine,13.5%,£29,Bottle,£348,Case of 12,/shop/ProductDetail.aspx?pd=UR461
RH48242,"Half bottle of Crozes Hermitage Domaine de Thalabert Paul Jaboulet Aîné 2016",Red Wine,13%,£14.50,Half Bottle,£174,Case of 12,/shop/ProductDetail.aspx?pd=RH48242
NZ11421,"Seresin Sun and Moon Marlborough Pinot Noir 2014",Red Wine,13.5%,£50,Bottle,£300,Case of 6,/shop/ProductDetail.aspx?pd=NZ11421
GE14261,"Assmannshäuser Spätburgunder, Künstler 2018",Red Wine,14%,£22,Bottle,£264,Case of 12,/shop/ProductDetail.aspx?pd=GE14261
FC40411,"Faugères Premières, Domaine Alquier 2018",Red Wine,14%,£15.50,Bottle,£186,Case of 12,/shop/ProductDetail.aspx?pd=FC40411
CM20411,"Sarget de Gruaud Larose, Saint-Julien 2016",Red Wine,13%,£30,Bottle,£180,Case of 6,/shop/ProductDetail.aspx?pd=CM20411
BU58181,"Domaine Maume Tawse, Gevrey-Chambertin en Pallud 2013",Red Wine,13%,£40,Bottle,£240,Case of 6,/shop/ProductDetail.aspx?pd=BU58181
BU56891,"Domaine Chanson, Beaune Premier Cru Clos des Fèves 2012",Red Wine,13.5%,£49,Bottle,£294,Case of 6,/shop/ProductDetail.aspx?pd=BU56891
AA3431,"The Society's Blaufränkisch 2019",Red Wine,13%,£9.95,Bottle,£59.50,Case of 6,/shop/ProductDetail.aspx?pd=AA3431
